Agent,Fitness,Move
31,22.0,0
Round:  and 582
12,79.0,0
32,46.0,1
Round:  and 583
12,79.0,0
33,39.0,1
Round:  and 584
12,79.0,0
34,46.0,1
Round:  and 585
12,81.0,1
35,33.0,1
Round:  and 586
12,81.0,0
36,46.0,1
Round:  and 587
12,86.0,1
37,22.0,0
Round:  and 588
12,91.0,1
38,22.0,0
Round:  and 589
12,91.0,0
39,46.0,1
Round:  and 590
12,91.0,0
40,46.0,1
Round:  and 591
12,96.0,1
41,22.0,0
Round:  and 592
12,101.0,1
42,22.0,0
Round:  and 593
12,104.0,0
43,37.0,0
Round:  and 594
12,109.0,1
44,22.0,0
Round:  and 595
12,114.0,1
45,22.0,0
Round:  and 596
12,114.0,0
46,39.0,1
Round:  and 597
12,119.0,1
47,22.0,0
Round:  and 598
12,119.0,0
48,39.0,1
Round:  and 599
12,119.0,0
49,46.0,1
Round:  and 600
12,121.0,1
50,33.0,1
Round:  and 601
13,9.0,1
1,88.0,0
Round:  and 602
13,11.0,1
2,114.0,1
Round:  and 603
13,16.0,1
3,213.0,0
Round:  and 604
13,18.0,1
4,217.0,1
Round:  and 605
13,23.0,1
5,85.0,0
Round:  and 606
13,25.0,1
6,210.0,1
Round:  and 607
13,27.0,1
7,124.0,1
Round:  and 608
13,29.0,1
8,206.0,1
Round:  and 609
13,31.0,1
9,204.0,1
Round:  and 610
13,36.0,1
10,79.0,0
Round:  and 611
13,41.0,1
11,76.0,0
Round:  and 612
13,46.0,1
12,121.0,0
Round:  and 613
13,50.0,1
13,50.0,1
Round:  and 614
13,52.0,1
14,33.0,1
Round:  and 615
13,55.0,0
15,38.0,0
Round:  and 616
13,57.0,1
16,48.0,1
Round:  and 617
13,62.0,1
17,37.0,0
Round:  and 618
13,67.0,1
18,22.0,0
Round:  and 619
13,69.0,1
19,48.0,1
Round:  and 620
13,74.0,1
20,22.0,0
Round:  and 621
13,76.0,1
21,48.0,1
Round:  and 622
13,81.0,1
22,22.0,0
Round:  and 623
13,83.0,1
23,48.0,1
Round:  and 624
13,85.0,1
24,31.0,1
Round:  and 625
13,90.0,1
25,39.0,0
Round:  and 626
13,95.0,1
26,22.0,0
Round:  and 627
13,97.0,1
27,35.0,1
Round:  and 628
13,102.0,1
28,39.0,0
Round:  and 629
13,104.0,1
29,31.0,1
Round:  and 630
13,109.0,1
30,39.0,0
Round:  and 631
13,114.0,1
31,22.0,0
Round:  and 632
13,116.0,1
32,48.0,1
Round:  and 633
13,121.0,1
33,39.0,0
Round:  and 634
13,123.0,1
34,48.0,1
Round:  and 635
13,125.0,1
35,35.0,1
Round:  and 636
13,127.0,1
36,48.0,1
Round:  and 637
13,132.0,1
37,22.0,0
Round:  and 638
13,137.0,1
38,22.0,0
Round:  and 639
13,139.0,1
39,48.0,1
Round:  and 640
13,141.0,1
40,48.0,1
Round:  and 641
13,146.0,1
41,22.0,0
Round:  and 642
13,151.0,1
42,22.0,0
Round:  and 643
13,154.0,0
43,40.0,0
Round:  and 644
13,159.0,1
44,22.0,0
Round:  and 645
13,164.0,1
45,22.0,0
Round:  and 646
13,169.0,1
46,39.0,0
Round:  and 647
13,174.0,1
47,22.0,0
Round:  and 648
13,179.0,1
48,39.0,0
Round:  and 649
13,181.0,1
49,48.0,1
Round:  and 650
13,183.0,1
50,35.0,1
Round:  and 651
14,7.0,0
1,91.0,0
Round:  and 652
14,9.0,1
2,116.0,1
Round:  and 653
14,9.0,0
3,218.0,1
Round:  and 654
14,11.0,1
4,219.0,1
Round:  and 655
14,14.0,0
5,88.0,0
Round:  and 656
14,16.0,1
6,212.0,1
Round:  and 657
14,21.0,1
7,124.0,0
Round:  and 658
14,23.0,1
8,208.0,1
Round:  and 659
14,25.0,1
9,206.0,1
Round:  and 660
14,28.0,0
10,82.0,0
Round:  and 661
14,28.0,0
11,81.0,1
Round:  and 662
14,33.0,1
12,121.0,0
Round:  and 663
14,35.0,1
13,185.0,1
Round:  and 664
14,39.0,1
14,39.0,1
Round:  and 665
14,42.0,0
15,41.0,0
Round:  and 666
14,44.0,1
16,50.0,1
Round:  and 667
14,47.0,0
17,40.0,0
Round:  and 668
14,50.0,0
18,25.0,0
Round:  and 669
14,52.0,1
19,50.0,1
Round:  and 670
14,55.0,0
20,25.0,0
Round:  and 671
14,57.0,1
21,50.0,1
Round:  and 672
14,60.0,0
22,25.0,0
Round:  and 673
14,62.0,1
23,50.0,1
Round:  and 674
14,67.0,1
24,31.0,0
Round:  and 675
14,67.0,0
25,44.0,1
Round:  and 676
14,70.0,0
26,25.0,0
Round:  and 677
14,72.0,1
27,37.0,1
Round:  and 678
14,72.0,0
28,44.0,1
Round:  and 679
14,77.0,1
29,31.0,0
Round:  and 680
14,77.0,0
30,44.0,1
Round:  and 681
14,80.0,0
31,25.0,0
Round:  and 682
14,82.0,1
32,50.0,1
Round:  and 683
14,82.0,0
33,44.0,1
Round:  and 684
14,84.0,1
34,50.0,1
Round:  and 685
14,86.0,1
35,37.0,1
Round:  and 686
14,88.0,1
36,50.0,1
Round:  and 687
14,91.0,0
37,25.0,0
Round:  and 688
14,94.0,0
38,25.0,0
Round:  and 689
14,96.0,1
39,50.0,1
Round:  and 690
14,98.0,1
40,50.0,1
Round:  and 691
14,101.0,0
41,25.0,0
Round:  and 692
14,104.0,0
42,25.0,0
Round:  and 693
14,104.0,0
43,45.0,1
Round:  and 694
14,107.0,0
44,25.0,0
Round:  and 695
14,110.0,0
45,25.0,0
Round:  and 696
14,110.0,0
46,44.0,1
Round:  and 697
14,113.0,0
47,25.0,0
Round:  and 698
14,113.0,0
48,44.0,1
Round:  and 699
14,115.0,1
49,50.0,1
Round:  and 700
14,117.0,1
50,37.0,1
Round:  and 701
15,9.0,1
1,91.0,0
Round:  and 702
15,9.0,0
2,121.0,1
Round:  and 703
15,9.0,0
3,223.0,1
Round:  and 704
15,9.0,0
4,224.0,1
Round:  and 705
15,14.0,1
5,88.0,0
Round:  and 706
15,14.0,0
6,217.0,1
Round:  and 707
15,17.0,0
7,127.0,0
Round:  and 708
15,17.0,0
8,213.0,1
Round:  and 709
15,17.0,0
9,211.0,1
Round:  and 710
15,22.0,1
10,82.0,0
Round:  and 711
15,25.0,0
11,84.0,0
Round:  and 712
15,25.0,0
12,126.0,1
Round:  and 713
15,25.0,0
13,190.0,1
Round:  and 714
15,28.0,0
14,120.0,0
Round:  and 715
15,33.0,1
15,33.0,0
Round:  and 716
15,33.0,0
16,55.0,1
Round:  and 717
15,33.0,0
17,45.0,1
Round:  and 718
15,38.0,1
18,25.0,0
Round:  and 719
15,38.0,0
19,55.0,1
Round:  and 720
15,43.0,1
20,25.0,0
Round:  and 721
15,43.0,0
21,55.0,1
Round:  and 722
15,48.0,1
22,25.0,0
Round:  and 723
15,48.0,0
23,55.0,1
Round:  and 724
15,48.0,0
24,36.0,1
Round:  and 725
15,48.0,0
25,49.0,1
Round:  and 726
15,53.0,1
26,25.0,0
Round:  and 727
15,56.0,0
27,40.0,0
Round:  and 728
15,56.0,0
28,49.0,1
Round:  and 729
15,59.0,0
29,34.0,0
Round:  and 730
15,59.0,0
30,49.0,1
Round:  and 731
15,64.0,1
31,25.0,0
Round:  and 732
15,64.0,0
32,55.0,1
Round:  and 733
15,64.0,0
33,49.0,1
Round:  and 734
15,64.0,0
34,55.0,1
Round:  and 735
15,67.0,0
35,40.0,0
Round:  and 736
15,67.0,0
36,55.0,1
Round:  and 737
15,72.0,1
37,25.0,0
Round:  and 738
15,77.0,1
38,25.0,0
Round:  and 739
15,77.0,0
39,55.0,1
Round:  and 740
15,77.0,0
40,55.0,1
Round:  and 741
15,82.0,1
41,25.0,0
Round:  and 742
15,87.0,1
42,25.0,0
Round:  and 743
15,90.0,0
43,48.0,0
Round:  and 744
15,95.0,1
44,25.0,0
Round:  and 745
15,100.0,1
45,25.0,0
Round:  and 746
15,100.0,0
46,49.0,1
Round:  and 747
15,105.0,1
47,25.0,0
Round:  and 748
15,105.0,0
48,49.0,1
Round:  and 749
15,105.0,0
49,55.0,1
Round:  and 750
15,108.0,0
50,40.0,0
Round:  and 751
16,9.0,1
1,91.0,0
Round:  and 752
16,11.0,1
2,123.0,1
Round:  and 753
16,16.0,1
3,223.0,0
Round:  and 754
16,18.0,1
4,226.0,1
Round:  and 755
16,23.0,1
5,88.0,0
Round:  and 756
16,25.0,1
6,219.0,1
Round:  and 757
16,27.0,1
7,129.0,1
Round:  and 758
16,29.0,1
8,215.0,1
Round:  and 759
16,31.0,1
9,213.0,1
Round:  and 760
16,36.0,1
10,82.0,0
Round:  and 761
16,41.0,1
11,84.0,0
Round:  and 762
16,46.0,1
12,126.0,0
Round:  and 763
16,48.0,1
13,192.0,1
Round:  and 764
16,50.0,1
14,122.0,1
Round:  and 765
16,55.0,1
15,108.0,0
Round:  and 766
16,59.0,1
16,59.0,1
Round:  and 767
16,64.0,1
17,45.0,0
Round:  and 768
16,69.0,1
18,25.0,0
Round:  and 769
16,71.0,1
19,57.0,1
Round:  and 770
16,76.0,1
20,25.0,0
Round:  and 771
16,78.0,1
21,57.0,1
Round:  and 772
16,83.0,1
22,25.0,0
Round:  and 773
16,85.0,1
23,57.0,1
Round:  and 774
16,87.0,1
24,38.0,1
Round:  and 775
16,92.0,1
25,49.0,0
Round:  and 776
16,97.0,1
26,25.0,0
Round:  and 777
16,99.0,1
27,42.0,1
Round:  and 778
16,104.0,1
28,49.0,0
Round:  and 779
16,106.0,1
29,36.0,1
Round:  and 780
16,111.0,1
30,49.0,0
Round:  and 781
16,116.0,1
31,25.0,0
Round:  and 782
16,118.0,1
32,57.0,1
Round:  and 783
16,123.0,1
33,49.0,0
Round:  and 784
16,125.0,1
34,57.0,1
Round:  and 785
16,127.0,1
35,42.0,1
Round:  and 786
16,129.0,1
36,57.0,1
Round:  and 787
16,134.0,1
37,25.0,0
Round:  and 788
16,139.0,1
38,25.0,0
Round:  and 789
16,141.0,1
39,57.0,1
Round:  and 790
16,143.0,1
40,57.0,1
Round:  and 791
16,148.0,1
41,25.0,0
Round:  and 792
16,153.0,1
42,25.0,0
Round:  and 793
16,158.0,1
43,48.0,0
Round:  and 794
16,163.0,1
44,25.0,0
Round:  and 795
16,168.0,1
45,25.0,0
Round:  and 796
16,173.0,1
46,49.0,0
Round:  and 797
16,178.0,1
47,25.0,0
Round:  and 798
16,183.0,1
48,49.0,0
Round:  and 799
16,185.0,1
49,57.0,1
Round:  and 800
16,187.0,1
50,42.0,1
Round:  and 801
17,9.0,1
1,91.0,0
Round:  and 802
17,9.0,0
2,128.0,1
Round:  and 803
17,9.0,0
3,228.0,1
Round:  and 804
17,9.0,0
4,231.0,1
Round:  and 805
17,14.0,1
5,88.0,0
Round:  and 806
17,14.0,0
6,224.0,1
Round:  and 807
17,16.0,1
7,131.0,1
Round:  and 808
17,16.0,0
8,220.0,1
Round:  and 809
17,16.0,0
9,218.0,1
Round:  and 810
17,21.0,1
10,82.0,0
Round:  and 811
17,24.0,0
11,87.0,0
Round:  and 812
17,24.0,0
12,131.0,1
Round:  and 813
17,24.0,0
13,197.0,1
Round:  and 814
17,26.0,1
14,124.0,1
Round:  and 815
17,31.0,1
15,108.0,0
Round:  and 816
17,31.0,0
16,192.0,1
Round:  and 817
17,37.0,0
17,37.0,0
Round:  and 818
17,42.0,1
18,25.0,0
Round:  and 819
17,42.0,0
19,62.0,1
Round:  and 820
17,47.0,1
20,25.0,0
Round:  and 821
17,47.0,0
21,62.0,1
Round:  and 822
17,52.0,1
22,25.0,0
Round:  and 823
17,52.0,0
23,62.0,1
Round:  and 824
17,52.0,0
24,43.0,1
Round:  and 825
17,52.0,0
25,54.0,1
Round:  and 826
17,57.0,1
26,25.0,0
Round:  and 827
17,59.0,1
27,44.0,1
Round:  and 828
17,59.0,0
28,54.0,1
Round:  and 829
17,64.0,1
29,36.0,0
Round:  and 830
17,64.0,0
30,54.0,1
Round:  and 831
17,69.0,1
31,25.0,0
Round:  and 832
17,69.0,0
32,62.0,1
Round:  and 833
17,69.0,0
33,54.0,1
Round:  and 834
17,69.0,0
34,62.0,1
Round:  and 835
17,71.0,1
35,44.0,1
Round:  and 836
17,71.0,0
36,62.0,1
Round:  and 837
17,76.0,1
37,25.0,0
Round:  and 838
17,81.0,1
38,25.0,0
Round:  and 839
17,81.0,0
39,62.0,1
Round:  and 840
17,81.0,0
40,62.0,1
Round:  and 841
17,86.0,1
41,25.0,0
Round:  and 842
17,91.0,1
42,25.0,0
Round:  and 843
17,94.0,0
43,51.0,0
Round:  and 844
17,99.0,1
44,25.0,0
Round:  and 845
17,104.0,1
45,25.0,0
Round:  and 846
17,104.0,0
46,54.0,1
Round:  and 847
17,109.0,1
47,25.0,0
Round:  and 848
17,109.0,0
48,54.0,1
Round:  and 849
17,109.0,0
49,62.0,1
Round:  and 850
17,111.0,1
50,44.0,1
Round:  and 851
18,7.0,0
1,94.0,0
Round:  and 852
18,7.0,0
2,133.0,1
Round:  and 853
18,7.0,0
3,233.0,1
Round:  and 854
18,7.0,0
4,236.0,1
Round:  and 855
18,10.0,0
5,91.0,0
Round:  and 856
18,10.0,0
6,229.0,1
Round:  and 857
18,15.0,1
7,131.0,0
Round:  and 858
18,15.0,0
8,225.0,1
Round:  and 859
18,15.0,0
9,223.0,1
Round:  and 860
18,18.0,0
10,85.0,0
Round:  and 861
18,21.0,0
11,90.0,0
Round:  and 862
18,21.0,0
12,136.0,1
Round:  and 863
18,21.0,0
13,202.0,1
Round:  and 864
18,23.0,1
14,126.0,1
Round:  and 865
18,26.0,0
15,111.0,0
Round:  and 866
18,26.0,0
16,197.0,1
Round:  and 867
18,26.0,0
17,116.0,1
Round:  and 868
18,32.0,0
18,32.0,0
Round:  and 869
18,32.0,0
19,67.0,1
Round:  and 870
18,35.0,0
20,28.0,0
Round:  and 871
18,35.0,0
21,67.0,1
Round:  and 872
18,38.0,0
22,28.0,0
Round:  and 873
18,38.0,0
23,67.0,1
Round:  and 874
18,41.0,0
24,46.0,0
Round:  and 875
18,41.0,0
25,59.0,1
Round:  and 876
18,44.0,0
26,28.0,0
Round:  and 877
18,46.0,1
27,46.0,1
Round:  and 878
18,46.0,0
28,59.0,1
Round:  and 879
18,51.0,1
29,36.0,0
Round:  and 880
18,51.0,0
30,59.0,1
Round:  and 881
18,54.0,0
31,28.0,0
Round:  and 882
18,54.0,0
32,67.0,1
Round:  and 883
18,54.0,0
33,59.0,1
Round:  and 884
18,54.0,0
34,67.0,1
Round:  and 885
18,56.0,1
35,46.0,1
Round:  and 886
18,56.0,0
36,67.0,1
Round:  and 887
18,59.0,0
37,28.0,0
Round:  and 888
18,62.0,0
38,28.0,0
Round:  and 889
18,62.0,0
39,67.0,1
Round:  and 890
18,62.0,0
40,67.0,1
Round:  and 891
18,65.0,0
41,28.0,0
Round:  and 892
18,68.0,0
42,28.0,0
Round:  and 893
18,68.0,0
43,56.0,1
Round:  and 894
18,71.0,0
44,28.0,0
Round:  and 895
18,74.0,0
45,28.0,0
Round:  and 896
18,74.0,0
46,59.0,1
Round:  and 897
18,77.0,0
47,28.0,0
Round:  and 898
18,77.0,0
48,59.0,1
Round:  and 899
18,77.0,0
49,67.0,1
Round:  and 900
18,79.0,1
50,46.0,1
Round:  and 901
19,9.0,1
1,94.0,0
Round:  and 902
19,11.0,1
2,135.0,1
Round:  and 903
19,16.0,1
3,233.0,0
Round:  and 904
19,18.0,1
4,238.0,1
Round:  and 905
19,23.0,1
5,91.0,0
Round:  and 906
19,25.0,1
6,231.0,1
Round:  and 907
19,27.0,1
7,133.0,1
Round:  and 908
19,29.0,1
8,227.0,1
Round:  and 909
19,31.0,1
9,225.0,1
Round:  and 910
19,36.0,1
10,85.0,0
Round:  and 911
19,41.0,1
11,90.0,0
Round:  and 912
19,46.0,1
12,136.0,0
Round:  and 913
19,48.0,1
13,204.0,1
Round:  and 914
19,50.0,1
14,128.0,1
Round:  and 915
19,55.0,1
15,111.0,0
Round:  and 916
19,57.0,1
16,199.0,1
Round:  and 917
19,62.0,1
17,116.0,0
Round:  and 918
19,67.0,1
18,79.0,0
Round:  and 919
19,71.0,1
19,71.0,1
Round:  and 920
19,76.0,1
20,28.0,0
Round:  and 921
19,78.0,1
21,69.0,1
Round:  and 922
19,83.0,1
22,28.0,0
Round:  and 923
19,85.0,1
23,69.0,1
Round:  and 924
19,87.0,1
24,48.0,1
Round:  and 925
19,92.0,1
25,59.0,0
Round:  and 926
19,97.0,1
26,28.0,0
Round:  and 927
19,99.0,1
27,48.0,1
Round:  and 928
19,104.0,1
28,59.0,0
Round:  and 929
19,106.0,1
29,38.0,1
Round:  and 930
19,111.0,1
30,59.0,0
Round:  and 931
19,116.0,1
31,28.0,0
Round:  and 932
19,118.0,1
32,69.0,1
Round:  and 933
19,123.0,1
33,59.0,0
Round:  and 934
19,125.0,1
34,69.0,1
Round:  and 935
19,127.0,1
35,48.0,1
Round:  and 936
19,129.0,1
36,69.0,1
Round:  and 937
19,134.0,1
37,28.0,0
Round:  and 938
19,139.0,1
38,28.0,0
Round:  and 939
19,141.0,1
39,69.0,1
Round:  and 940
19,143.0,1
40,69.0,1
Round:  and 941
19,148.0,1
41,28.0,0
Round:  and 942
19,153.0,1
42,28.0,0
Round:  and 943
19,158.0,1
43,56.0,0
Round:  and 944
19,163.0,1
44,28.0,0
Round:  and 945
19,168.0,1
45,28.0,0
Round:  and 946
19,173.0,1
46,59.0,0
Round:  and 947
19,178.0,1
47,28.0,0
Round:  and 948
19,183.0,1
48,59.0,0
Round:  and 949
19,185.0,1
49,69.0,1
Round:  and 950
19,187.0,1
50,48.0,1
Round:  and 951
20,7.0,0
1,97.0,0
Round:  and 952
20,7.0,0
2,140.0,1
Round:  and 953
20,7.0,0
3,238.0,1
Round:  and 954
20,7.0,0
4,243.0,1
Round:  and 955
20,10.0,0
5,94.0,0
Round:  and 956
20,10.0,0
6,236.0,1
Round:  and 957
20,13.0,0
7,136.0,0
Round:  and 958
20,13.0,0
8,232.0,1
Round:  and 959
20,13.0,0
9,230.0,1
Round:  and 960
20,16.0,0
10,88.0,0
Round:  and 961
20,19.0,0
11,93.0,0
Round:  and 962
20,19.0,0
12,141.0,1
Round:  and 963
20,19.0,0
13,209.0,1
Round:  and 964
20,22.0,0
14,131.0,0
Round:  and 965
20,22.0,0
15,116.0,1
Round:  and 966
20,22.0,0
16,204.0,1
Round:  and 967
20,22.0,0
17,121.0,1
Round:  and 968
20,25.0,0
18,82.0,0
Round:  and 969
20,25.0,0
19,192.0,1
Round:  and 970
20,31.0,0
20,31.0,0
Round:  and 971
20,31.0,0
21,74.0,1
Round:  and 972
20,34.0,0
22,31.0,0
Round:  and 973
20,34.0,0
23,74.0,1
Round:  and 974
20,37.0,0
24,51.0,0
Round:  and 975
20,37.0,0
25,64.0,1
Round:  and 976
20,40.0,0
26,31.0,0
Round:  and 977
20,43.0,0
27,51.0,0
Round:  and 978
20,43.0,0
28,64.0,1
Round:  and 979
20,46.0,0
29,41.0,0
Round:  and 980
20,46.0,0
30,64.0,1
Round:  and 981
20,49.0,0
31,31.0,0
Round:  and 982
20,49.0,0
32,74.0,1
Round:  and 983
20,49.0,0
33,64.0,1
Round:  and 984
20,49.0,0
34,74.0,1
Round:  and 985
20,52.0,0
35,51.0,0
Round:  and 986
20,52.0,0
36,74.0,1
Round:  and 987
20,55.0,0
37,31.0,0
Round:  and 988
20,58.0,0
38,31.0,0
Round:  and 989
20,58.0,0
39,74.0,1
Round:  and 990
20,58.0,0
40,74.0,1
Round:  and 991
20,61.0,0
41,31.0,0
Round:  and 992
20,64.0,0
42,31.0,0
Round:  and 993
20,64.0,0
43,61.0,1
Round:  and 994
20,67.0,0
44,31.0,0
Round:  and 995
20,70.0,0
45,31.0,0
Round:  and 996
20,70.0,0
46,64.0,1
Round:  and 997
20,73.0,0
47,31.0,0
Round:  and 998
20,73.0,0
48,64.0,1
Round:  and 999
20,73.0,0
49,74.0,1
Round:  and 1000
20,76.0,0
50,51.0,0
Round:  and 1001
21,9.0,1
1,97.0,0
Round:  and 1002
21,11.0,1
2,142.0,1
Round:  and 1003
21,16.0,1
3,238.0,0
Round:  and 1004
21,18.0,1
4,245.0,1
Round:  and 1005
21,23.0,1
5,94.0,0
Round:  and 1006
21,25.0,1
6,238.0,1
Round:  and 1007
21,27.0,1
7,138.0,1
Round:  and 1008
21,29.0,1
8,234.0,1
Round:  and 1009
21,31.0,1
9,232.0,1
Round:  and 1010
21,36.0,1
10,88.0,0
Round:  and 1011
21,41.0,1
11,93.0,0
Round:  and 1012
21,46.0,1
12,141.0,0
Round:  and 1013
21,48.0,1
13,211.0,1
Round:  and 1014
21,50.0,1
14,133.0,1
Round:  and 1015
21,55.0,1
15,116.0,0
Round:  and 1016
21,57.0,1
16,206.0,1
Round:  and 1017
21,62.0,1
17,121.0,0
Round:  and 1018
21,67.0,1
18,82.0,0
Round:  and 1019
21,69.0,1
19,194.0,1
Round:  and 1020
21,74.0,1
20,76.0,0
Round:  and 1021
21,78.0,1
21,78.0,1
Round:  and 1022
21,83.0,1
22,31.0,0
Round:  and 1023
21,85.0,1
23,76.0,1
Round:  and 1024
21,87.0,1
24,53.0,1
Round:  and 1025
21,92.0,1
25,64.0,0
Round:  and 1026
21,97.0,1
26,31.0,0
Round:  and 1027
21,99.0,1
27,53.0,1
Round:  and 1028
21,104.0,1
28,64.0,0
Round:  and 1029
21,106.0,1
29,43.0,1
Round:  and 1030
21,111.0,1
30,64.0,0
Round:  and 1031
21,116.0,1
31,31.0,0
Round:  and 1032
21,118.0,1
32,76.0,1
Round:  and 1033
21,123.0,1
33,64.0,0
Round:  and 1034
21,125.0,1
34,76.0,1
Round:  and 1035
21,127.0,1
35,53.0,1
Round:  and 1036
21,129.0,1
36,76.0,1
Round:  and 1037
21,134.0,1
37,31.0,0
Round:  and 1038
21,139.0,1
38,31.0,0
Round:  and 1039
21,141.0,1
39,76.0,1
Round:  and 1040
21,143.0,1
40,76.0,1
Round:  and 1041
21,148.0,1
41,31.0,0
Round:  and 1042
21,153.0,1
42,31.0,0
Round:  and 1043
21,158.0,1
43,61.0,0
Round:  and 1044
21,163.0,1
44,31.0,0
Round:  and 1045
21,168.0,1
45,31.0,0
Round:  and 1046
21,173.0,1
46,64.0,0
Round:  and 1047
21,178.0,1
47,31.0,0
Round:  and 1048
21,183.0,1
48,64.0,0
Round:  and 1049
21,185.0,1
49,76.0,1
Round:  and 1050
21,187.0,1
50,53.0,1
Round:  and 1051
22,7.0,0
1,100.0,0
Round:  and 1052
22,7.0,0
2,147.0,1
Round:  and 1053
22,7.0,0
3,243.0,1
Round:  and 1054
22,7.0,0
4,250.0,1
Round:  and 1055
22,10.0,0
5,97.0,0
Round:  and 1056
22,10.0,0
6,243.0,1
Round:  and 1057
22,13.0,0
7,141.0,0
Round:  and 1058
22,13.0,0
8,239.0,1
Round:  and 1059
22,13.0,0
9,237.0,1
Round:  and 1060
22,16.0,0
10,91.0,0
Round:  and 1061
22,19.0,0
11,96.0,0
Round:  and 1062
22,19.0,0
12,146.0,1
Round:  and 1063
22,19.0,0
13,216.0,1
Round:  and 1064
22,22.0,0
14,136.0,0
Round:  and 1065
22,22.0,0
15,121.0,1
Round:  and 1066
22,22.0,0
16,211.0,1
Round:  and 1067
22,22.0,0
17,126.0,1
Round:  and 1068
22,25.0,0
18,85.0,0
Round:  and 1069
22,25.0,0
19,199.0,1
Round:  and 1070
22,28.0,0
20,79.0,0
Round:  and 1071
22,28.0,0
21,192.0,1
Round:  and 1072
22,34.0,0
22,34.0,0
Round:  and 1073
22,34.0,0
23,81.0,1
Round:  and 1074
22,37.0,0
24,56.0,0
Round:  and 1075
22,37.0,0
25,69.0,1
Round:  and 1076
22,40.0,0
26,34.0,0
Round:  and 1077
22,43.0,0
27,56.0,0
Round:  and 1078
22,43.0,0
28,69.0,1
Round:  and 1079
22,46.0,0
29,46.0,0
Round:  and 1080
22,46.0,0
30,69.0,1
